zip_code,total_students,number_overweight,%overweight,number_obese,%obese,Num_farmersmarkets,#_of_retail_stores,Median,Mean,Pop
13820,1400,232,16.5714285714,264,18.8571428571,2,122,34281.8822,46674.5352,17871
13825,606,132,21.7821782178,114,18.8118811881,,6,4224.5454,5290.9144,326
13826,,,,,,,,47246,58082,77
13827,1314,244,18.5692541857,194,14.7640791476,2,77,53974.7838,64527.0034,11896
13830,476,118,24.7899159664,60,12.6050420168,,14,47180.2251,55316.1649,5022
13832,,,,,,,1,47306.0556,58066.4592,718
13833,,,,,,,5,46988.704,55950.7,4427
13834,,,,,,,,44806,56152,174
13835,,,,,,,4,49550.1632,58660.0993,1482
13838,641,134,20.9048361934,130,20.2808112324,1,29,41935.1339,55832.645,4542
13839,,,,,,,4,40776.0277,53227.8676,1485
13841,,,,,,,3,47874.3233,57399.7941,543
13842,,,,,,,4,35741.256,41108.784,355
13843,,,,,,,,44739.5888,59219.788,1963
13844,,,,,,,,47302.9224,57510.9344,900
13845,554,102,18.4115523466,92,16.6064981949,,5,44466,52460,85
13846,,,,,,,,50778.6466,59128.219,244
13847,,,,,,,1,37775,47918,58
13849,,,,,,,8,44817.0838,50721.6277,4755
13850,2254,184,8.1632653061,262,11.6237799468,1,129,63875.8524,81752.5907,21791
13856,801,176,21.9725343321,128,15.9800249688,1,21,39563.3205,51128.8347,6598
13859,,,,,,,,45900,49530,190
13860,,,,,,,1,48271,52042,95
13861,,,,,,,1,32391.268,40845.056,322
13862,897,159,17.7257525084,165,18.3946488294,,25,47792.9237,59334.5216,4403
13863,,,,,,,1,46828,58236,675
13864,,,,,,,1,50232.6288,59891.4544,1155
13865,1186,238,20.0674536256,242,20.4047217538,,22,46996.2644,57745.0765,6511
13901,1112,200,17.9856115108,178,16.0071942446,2,115,43719.2092,56750.6606,20038
13902,,,,,,,15,78247,82933,4900
13903,,,,,,,48,46183.163,63025.0132,19198
13904,,,,,,,41,41446.8002,52094.7363,9535
13905,,,,,,1,129,36817.0077,50337.9267,27737
14001,1255,228,18.1673306773,150,11.9521912351,,5,54057.2098,60903.4058,9287
14003,,,,,,,1,,,
14004,1276,268,21.0031347962,172,13.4796238245,1,,42247.1422,50691.0672,9307
14005,553,60,10.8499095841,84,15.1898734177,,8,56689.0944,63719.3264,1874
14006,1540,413,26.8181818182,288,18.7012987013,,,54349.8087,63355.7966,10775
14008,,,,,,,4,49825.6846,60968.7352,1506
14009,,,,,,,19,46902.5594,56627.663,5758
14011,905,160,17.679558011,131,14.4751381215,,18,53940.2327,60025.9849,8105
14012,694,158,22.7665706052,132,19.0201729107,,13,47925.7514,55018.58,2537
14013,,,,,,,,43661.9966,50549.1404,1785
14020,,,,,,4,119,41262.1154,55158.1442,23194
14021,1780,388,21.797752809,262,14.7191011236,,,,,
14024,,,,,,,7,45702.5145,52530.1064,1730
14025,,,,,,,,62468.8644,72057.5814,2966
14026,,,,,,,,83709,88525,653
14028,1096,240,21.897810219,191,17.4270072993,,6,52950.767,65586.5282,1590
14030,,,,,,,,54155.5086,71413.1208,1521
14031,2944,450,15.285326087,382,12.9755434783,1,,68540.4248,97144.7419,8935
14032,,,,,,,,84415.2113,100260.6799,5397
14033,,,,,,,,65752.6534,77371.0731,2190
14034,,,,,,,,46038.9968,51327.5538,4523
14035,,,,,,,,52792,56780,108
14036,440,99,22.5,72,16.3636363636,,14,51534.4784,59546.2152,5334
14037,,,,,,,3,53047.2116,58261.7406,1032
14039,,,,,,,,57917,67976,117
14040,,,,,,,40,57135.3542,63967.7736,2159
14041,,,,,,1,,45649.5516,55206.1252,183
14042,,,,,,,14,41954.4377,49874.5156,4159
14043,1264,254,20.0949367089,196,15.5063291139,,,50187.1983,58351.828,26663
14047,,,,,,,,62216.7892,74875.7666,6803
14048,1073,276,25.7222739981,200,18.6393289842,1,84,36106.318,45656.4906,15963
14051,6423,1004,15.631324926,828,12.8911723494,,,100528.2934,126571.0635,18115
14052,1174,109,9.2844974446,192,16.3543441227,1,,56012.6323,76959.3462,15120
14054,,,,,,,1,60754.3398,67223.1093,1339
14055,,,,,,,,54056.4276,69985.789,1640
14056,,,,,,,1,,,
14057,1142,140,12.2591943958,192,16.8126094571,,,62804.579,75158.909,8440
14058,326,88,26.9938650307,46,14.1104294479,,5,51763.5585,59424.2868,2319
14059,1735,238,13.7175792507,266,15.3314121037,,,71080.2048,86726.576,8670
14060,,,,,,,,47214.8144,54169.0406,498
14061,,,,,,,,54688,60773,304
14062,433,94,21.7090069284,82,18.9376443418,,6,46478.6816,52862.2384,3443
14063,1290,230,17.8294573643,212,16.4341085271,2,53,42016.4017,52897.14,14422
14065,,,,,,,3,47789.3392,54860.8008,1884
14066,598,80,13.3779264214,114,19.0635451505,,6,46001.0432,52085.236,1358
14067,,,,,,,27,51793.1577,67957.0016,5305
14068,,,,,,,,74113.2835,88834.8561,5723
14069,,,,,,,,59608.5509,71157.43,928
14070,927,204,22.0064724919,206,22.2222222222,,11,39445.837,49717.9353,6802
14072,1882,236,12.5398512221,248,13.1774707758,,,77732.665,87554.447,18623
14075,4562,748,16.3963174046,654,14.3358176238,1,,65165.5854,73463.5095,41797
14080,492,67,13.6178861789,86,17.4796747967,1,,63094.4254,69933.8958,4493
14081,,,,,,,14,46471.5413,62256.9081,3055
14082,,,,,,,2,57557,67469,498
14085,,,,,,,,81211.7433,98598.2522,5723
14086,4384,644,14.6897810219,670,15.2828467153,1,,67558.9167,74727.1503,28889
14091,,,,,,,,47309.2428,65995.9128,1165
14092,,,,,,,59,58574.0519,74822.7797,11138
14094,1766,304,17.2140430351,256,14.4960362401,1,224,50984.7902,60438.5366,50641
14095,,,,,,,2,,,
14098,434,84,19.3548387097,84,19.3548387097,1,14,44836.373,53987.1313,2925
14101,,,,,,,6,40939.2919,48305.6682,2059
14103,1367,300,21.9458668617,226,16.5325530358,2,55,40440.1527,51996.1906,11494
14105,1170,254,21.7094017094,218,18.6324786325,1,29,45749.4372,58742.5539,4628
14108,,,,,,,26,49985.9842,60620.3558,5971
14109,,,,,,,4,48571,61663,1347
14111,,,,,,,,49745.1152,65753.3498,3204
14112,,,,,,,,68065.656,78580.013,85
14113,,,,,,,,56137.6959,65289.3985,752
14120,2501,578,23.1107556977,350,13.9944022391,2,155,52521.9828,61821.8595,43140
14121,,,,,,,1,,,
14125,689,142,20.6095791001,116,16.8359941945,,10,51146.1583,59012.2201,3818
14126,,,,,,,13,53145,66096,510
14127,3245,390,12.0184899846,438,13.4976887519,,,80903.745,95588.9758,28362
14129,,,,,,,2,43914.907,53432.043,1756
14130,,,,,,,4,45726,52728,275
14131,,,,,,,18,56256.7358,70088.6264,5277
14132,,,,,,,34,62958.7891,70585.8,5900
14133,,,,,,,1,,,
14134,,,,,,,,56901,76613,101
14135,,,,,,,2,56887,61886,163
14136,617,138,22.3662884927,98,15.8833063209,,11,47118.6557,55837.2267,5322
14138,387,82,21.188630491,70,18.0878552972,,9,45836.1684,53080.5198,2012
14139,,,,,,,,54570.0549,72872.987,2167
14141,1537,314,20.4294079375,296,19.2582953806,1,,44354.8202,55378.4476,7781
14143,,,,,,,7,61088.0076,70491.4956,1190
14144,,,,,,,2,,,
14145,,,,,,,4,55205.9671,62849.0244,1795
14150,1187,194,16.3437236731,198,16.6807076664,,,46637.961,55918.9398,44756
14167,,,,,,,8,54813.835,62032.6616,1707
14168,,,,,,,,45646,56132,42
14169,,,,,,,,50064,63359,81
14170,,,,,,,,76016.978,101035.615,2276
14171,227,26,11.4537444934,32,14.0969162996,,4,46073.7431,51009.2284,2117
14172,707,118,16.6902404526,130,18.387553041,,22,54185.7108,71522.3956,3182
14173,1738,362,20.8285385501,318,18.2968929804,,15,39583,48099,431
14174,1376,182,13.226744186,216,15.6976744186,,29,62903.9912,81799.6924,5757
14201,,,,,,,,20512.0444,32141.5668,13553
14202,6966,1264,18.14527706,1084,15.5612977318,1,,26963.1886,55346.2145,4027
14203,,,,,,,,20209.3618,39079.7398,1184
14204,,,,,,,,18371.2621,31729.1248,9977
14206,,,,,,1,,33847.139,39887.286,22991
14207,,,,,,,,26252.6505,36886.884,22986
14208,,,,,,,,25205.8756,34093.6815,13349
14209,,,,,,,,35969.342,57523.0439,8205
14210,,,,,,,,31852.6227,40283.6257,16623
14211,,,,,,2,,24889.0749,34463.5213,29664
14212,1199,222,18.5154295246,196,16.3469557965,,,24113.3848,32090.5989,15343
14213,,,,,,,,19121.1644,29622.0211,23309
14214,,,,,,2,,35783.9586,47071.8842,18126
14215,,,,,,2,,28968.3116,36217.8795,39927
14216,,,,,,,,47453.4987,64983.6629,23633
14217,,,,,,1,,46301.0361,57787.5528,24765
14218,1320,200,15.1515151515,284,21.5151515152,,,31054.0687,38644.3517,18095
14219,,,,,,1,,43442.1509,52208.3178,12437
14220,,,,,,,,44893.0307,53325.2183,26426
14221,,,,,,1,,74419.0544,94049.9879,51623
14222,,,,,,1,,29682.932,48181.595,11213
14223,1298,205,15.7935285054,217,16.718027735,,,53892.7168,62646.2534,23796
14224,5245,974,18.5700667302,842,16.0533841754,,,54837.8158,64735.3173,40653
14225,4104,788,19.2007797271,750,18.2748538012,,,45633.9956,52981.0936,35048
14226,1844,257,13.9370932755,291,15.7809110629,,,57540.2584,72780.9031,29349
14227,,,,,,,,50837.5614,57979.5478,24689
14228,2390,372,15.5648535565,386,16.1506276151,,,43244.6646,55498.6418,16422
14301,,,,,,1,68,23498.121,35599.9793,14247
14302,,,,,,,,22750,35097,120
14303,,,,,,,69,26197.5235,37794.1312,6926
14304,8323,1942,23.3329328367,1401,16.8328727622,,169,45605.3333,54011.7065,30838
14305,,,,,,,74,24090.2852,32599.04,15249
14411,1212,250,20.6270627063,230,18.9768976898,3,57,46471.9342,53135.2722,14421
14413,,,,,,,2,,,
14414,720,94,13.0555555556,124,17.2222222222,1,33,56635.7595,67555.2034,6445
14415,,,,,,,,40055.453,55792.908,116
14416,553,148,26.7631103074,58,10.4882459313,,12,58968.874,65843.8947,3872
14418,,,,,,2,2,46203.8058,54291.4674,1306
14420,1917,390,20.3442879499,312,16.2754303599,2,68,51718.7318,62326.5864,19580
14422,,,,,,,3,58573.3052,65376.9808,2567
14423,635,110,17.3228346457,90,14.1732283465,,11,52055.906,60429.864,4992
14424,2416,284,11.7549668874,412,17.0529801325,2,117,53452.7664,68369.4315,24767
14425,,,,,,,30,59629.5987,66974.7974,9486
14427,,,,,,,6,49379.4003,56202.4758,2013
14428,2675,385,14.3925233645,463,17.308411215,,21,65993.112,72038.8916,7527
14429,,,,,,,2,,,
14432,993,148,14.9043303122,186,18.7311178248,1,19,54965.8662,61405.6278,6018
14433,611,136,22.2585924714,138,22.5859247136,,15,43377.2298,52040.6662,4809
14435,,,,,,,3,7800.6674,9056.3197,380
14437,995,226,22.7135678392,171,17.1859296482,1,42,44690.8191,53688.2502,12172
14441,,,,,,,4,46691,69147,331
14443,541,102,18.853974122,68,12.5693160813,,2,,,
14445,736,112,15.2173913043,146,19.8369565217,,23,51753.8748,65184.3764,8075
14450,4349,478,10.9910324212,662,15.2218900897,1,84,77142.0913,93788.3481,40834
14454,466,92,19.7424892704,76,16.3090128755,1,49,42502.8246,49710.6993,10239
14456,1388,286,20.6051873199,276,19.8847262248,1,104,46566.6319,59898.667,20413
14461,,,,,,,2,,,
14462,,,,,,,,57318.0568,66960.7728,643
14463,,,,,,,1,,,
14464,,,,,,1,9,59286.564,64166.0578,7810
14466,,,,,,,2,50427.7392,64345.593,1672
14467,3442,546,15.8628704242,460,13.364323068,,25,65833.6998,75563.9693,8857
14468,2506,252,10.0558659218,400,15.9616919393,,29,65059.1789,72771.774,16741
14469,,,,,,,10,59238.0369,81425.0166,6280
14470,921,200,21.7155266015,134,14.549402823,,22,53517.1472,61157.4635,9074
14471,489,96,19.6319018405,84,17.1779141104,,12,45941.8917,62574.6405,2671
14472,1765,163,9.2351274788,250,14.164305949,,18,85758.0245,105814.6081,7829
14475,,,,,,,,60714,83637,223
14476,572,148,25.8741258741,98,17.1328671329,,9,63277.8853,67494.8523,2368
14477,,,,,,,4,63358.2067,67076.9613,1737
14478,,,,,,,3,61485.3181,79710.6565,1399
14479,,,,,,,1,45134,57390,112
14480,,,,,,,11,59568,69219,667
14481,,,,,,,6,57384,67069,1912
14482,995,198,19.8994974874,172,17.2864321608,2,30,52826.3991,63329.3575,8557
14485,,,,,,1,11,55558.818,64598.9349,4579
14486,,,,,,,,45500,55092,286
14487,1195,186,15.5648535565,198,16.5690376569,,13,58383.9384,68563.5615,5858
14489,532,126,23.6842105263,98,18.4210526316,,29,41530.8941,49220.8504,7432
14502,,,,,,1,23,61722.1155,75056.501,9414
14504,,,,,,,5,46702,53635,1443
14505,568,106,18.661971831,106,18.661971831,,5,55171.6162,62979.5948,5598
14506,,,,,,,10,112691,138538,1289
14507,,,,,,,1,45769,53671,1324
14510,,,,,,1,28,47873.4989,54813.5438,5013
14511,,,,,,,7,61462,68537,568
14512,454,66,14.5374449339,68,14.9779735683,,25,47520.5323,60517.6328,4659
14513,1441,352,24.427480916,322,22.345593338,1,52,46262.6336,52972.7387,14569
14514,,,,,,1,8,57692.2456,64299.1922,4403
14515,,,,,,,1,,,
14516,,,,,,,5,51302.2077,59001.4044,2525
14517,568,138,24.2957746479,64,11.2676056338,,9,44513.7156,53633.1056,2850
14519,,,,,,,26,67229.611,74777.7559,10843
14520,1456,208,14.2857142857,194,13.3241758242,,2,,,
14521,483,124,25.6728778468,90,18.6335403727,,24,44827.348,54300.82,2955
14522,1447,260,17.9682100898,234,16.1713890809,,25,52819.0286,58950.3566,9089
14525,494,92,18.6234817814,117,23.6842105263,,10,59241.5572,66985.7315,2898
14526,,,,,,2,47,73105.7825,88163.6055,19584
14527,1005,216,21.4925373134,176,17.5124378109,2,68,46598.2154,60798.7122,12817
14529,,,,,,,,42057,54757,13
14530,670,164,24.4776119403,126,18.8059701493,1,24,46591.9058,50285.007,7595
14532,,,,,,,16,64563.2076,72669.7888,4286
14533,,,,,,,5,45775.6081,55372.1688,2007
14534,4008,324,8.0838323353,554,13.8223552894,,51,93605.3006,125187.9698,29833
14536,,,,,,,3,45321.713,52161.408,674
14537,,,,,,,,51406,57507,191
14538,,,,,,,1,,,
14539,509,126,24.7544204322,80,15.7170923379,,3,45500,55092,158
14541,401,108,26.9326683292,42,10.4738154613,,19,54907.74,63856.2014,2036
14542,,,,,,,1,51019,58978,75
14543,,,,,,,9,80051.4291,92744.1128,3197
14544,901,226,25.0832408435,188,20.8657047725,,6,50490.0494,59118.7126,1990
14545,,,,,,,1,52066,58341,162
14546,446,96,21.5246636771,57,12.7802690583,1,20,61562.1402,68339.3181,4940
14548,526,138,26.2357414449,80,15.2091254753,,9,49607.8877,56310.0439,4139
14549,,,,,,,3,50167,57022,60
14550,,,,,,,3,46373.8932,52420.3146,1584
14551,715,194,27.1328671329,154,21.5384615385,1,21,46867.1473,54741.3027,5725
14555,,,,,,,13,56068.8795,62769.9813,1279
14556,,,,,,,1,,,
14559,2231,424,19.0049305244,312,13.9847601972,,52,66915.0462,80313.6249,16342
14560,,,,,,,3,20187.2664,27496.1718,931
14561,,,,,,,2,57105.437,66239.0846,2953
14564,2976,374,12.5672043011,418,14.0456989247,1,92,62070.9505,80848.3125,7496
14568,819,127,15.5067155067,138,16.8498168498,1,10,70392.6585,73527.3766,6138
14569,623,116,18.6195826645,134,21.5088282504,1,25,44502.6718,53058.1519,6528
14571,,,,,,,3,54538.3618,60975.323,1222
14572,935,202,21.6042780749,176,18.8235294118,,14,35045.4077,45096.3,4334
14580,6625,874,13.1924528302,986,14.8830188679,1,137,72609.1124,85796.3884,43542
14585,,,,,,,,60714,83637,7
14586,,,,,,,11,61214.5911,64758.89,6687
14588,,,,,,,2,47386.5188,56724.042,605
14589,612,96,15.6862745098,104,16.9934640523,,21,52125.2395,65605.6053,7728
14590,846,202,23.8770685579,150,17.7304964539,1,25,44267.2641,54587.4291,5505
14591,,,,,,,6,57423.7818,67032.4711,1802
14592,,,,,,,1,45500,55092,80
14603,,,,,,,1,,,
14604,,,,,,2,62,11709,27226,1665
14605,,,,,,8,69,18460.6986,27137.6043,14505
14606,,,,,,3,60,39513.5223,46854.4182,29186
14607,,,,,,4,127,35417.0799,54719.9331,16210
14608,,,,,,6,66,21867.9282,31270.569,12934
14609,1725,340,19.7101449275,288,16.6956521739,4,82,40070.3101,47778.7407,43372
14610,,,,,,,32,61794.2569,91304.2324,14572
14611,,,,,,8,41,26261.0155,33282.2729,18809
14612,,,,,,2,68,57826.7151,65560.269,34351
14613,,,,,,2,25,30633.9615,38712.1693,14613
14614,13198,3924,29.7317775421,2436,18.4573420215,,36,11709,27226,915
14615,6891,1296,18.8071397475,1152,16.7174575533,1,50,39100.8616,48941.2717,16481
14616,,,,,,1,46,49117.5649,55255.8038,28383
14617,2319,322,13.8852953859,282,12.1604139715,1,40,58468.9871,72867.6883,22909
14618,2102,204,9.7050428164,262,12.4643196955,3,84,72476.0283,102147.0884,22006
14619,,,,,,1,11,42324.5636,47125.2948,15169
14620,,,,,,4,76,28441.9634,37256.9999,18758
14621,,,,,,6,120,25180.7707,33352.6523,36144
14622,,,,,,,43,51655.4678,63225.8975,12276
14623,,,,,,1,173,50352.1351,57803.1126,26970
14624,2994,562,18.7708750835,510,17.0340681363,,124,62451.9961,70777.1962,37935
14625,3137,384,12.2409945808,492,15.6837743067,,27,70491.0473,80870.3181,11226
14626,,,,,,1,68,58266.2079,69462.801,29012
14627,,,,,,,13,,,
14642,,,,,,,3,,,
14646,,,,,,,1,,,
14650,,,,,,,1,,,
14701,3448,667,19.3445475638,496,14.3851508121,2,160,35339.642,43753.0809,38250
14702,,,,,,,1,,,
14706,992,168,16.935483871,212,21.3709677419,,27,46810.2502,54896.6074,6441
14707,,,,,,,,40974,46175,225
14708,,,,,,,,40499.2246,47067.217,149
14709,,,,,,1,7,39411.2805,48125.0239,1471
14710,,,,,,,3,45337.9175,57935.2973,3812
14711,245,48,19.5918367347,48,19.5918367347,,13,42250.272,53364.5942,1775
14712,612,78,12.7450980392,123,20.0980392157,,20,44863.386,62255.8905,3400
14714,,,,,,,,42654,54983,501
14715,621,97,15.6199677939,92,14.8148148148,,12,40536.9726,49481.5658,2913
14716,399,76,19.0476190476,74,18.5463659148,,8,39364.152,52769.328,3645
14717,,,,,,,2,42481.5655,53572.1223,731
14718,,,,,,,10,47124.0834,55172.5214,2362
14719,789,138,17.4904942966,130,16.4765525982,,7,45467.667,51950.1045,3626
14720,,,,,,,3,48955,62999,763
14721,,,,,,,,40497,49784,216
14722,,,,,,,14,46855,54873,206
14723,,,,,,,6,46668.2415,53445.9573,1335
14724,331,52,15.7099697885,48,14.501510574,,12,40324.0956,48260.3196,2464
14726,,,,,,,1,45362.0486,51804.9238,2046
14727,603,138,22.8855721393,107,17.7446102819,,21,41515.5754,53281.0412,5540
14728,,,,,,,2,47556.3312,55721.9289,1115
14729,,,,,,,3,46289.4432,50830.5705,967
14730,,,,,,,5,,,
14731,514,118,22.9571984436,85,16.5369649805,,36,41724.8381,54293.2438,1720
14732,,,,,,,2,45338,50275,181
14733,1097,192,17.5022789426,196,17.8669097539,1,17,46087.0301,51036.2247,4078
14735,,,,,,,4,43227.8505,50423.9406,2660
14736,,,,,,,7,43143,49185,320
14737,531,98,18.4557438795,94,17.7024482109,1,21,42067.2501,47492.4842,4297
14738,792,128,16.1616161616,124,15.6565656566,,16,51284.001,58901.713,3811
14739,328,62,18.9024390244,69,21.0365853659,,8,39179.1966,49634.1453,2947
14740,,,,,,,1,42448.1928,53514.7227,1576
14741,,,,,,,3,42839.0036,51185.0724,2009
14742,,,,,,,,45790,64153,275
14743,327,70,21.4067278287,46,14.0672782875,,8,47252.9824,54817.8162,1834
14744,,,,,,,4,43945,50232,2201
14747,,,,,,,3,45277.9391,50256.0703,2375
14748,,,,,,,2,24777.2784,29099.4752,389
14750,,,,,,1,36,44354.3947,65405.7218,4545
14751,,,,,,,1,,,
14752,,,,,,,3,44219,55662,196
14753,,,,,,,3,41876.5991,49402.6154,1206
14754,,,,,,,1,40497,49784,680
14755,,,,,,,13,43625.241,50624.4686,2976
14756,,,,,,,1,45790,64153,108
14757,494,86,17.4089068826,75,15.1821862348,,27,46892.7452,55069.2975,3628
14760,1923,345,17.9407176287,334,17.3686947478,2,111,41749.0009,51218.526,20350
14766,,,,,,,1,,,
14767,433,86,19.8614318707,72,16.6281755196,,4,43148.6088,53500.3335,2045
14769,,,,,,,,39325,52746,1040
14770,801,124,15.4806491885,174,21.7228464419,,14,43526.4822,51762.7356,3101
14772,605,144,23.8016528926,116,19.173553719,,14,44367.3384,49861.8768,4228
14774,,,,,,,1,40497,49784,134
14775,,,,,,,10,42869.1264,49128.372,2721
14777,,,,,,,,42817.957,54379.623,732
14778,,,,,,,5,42049,49606,1124
14779,919,190,20.6746463547,192,20.8922742111,1,35,7392.9098,9544.2212,1297
14781,283,42,14.8409893993,46,16.2544169611,,11,41193.705,49415.433,2144
14782,730,158,21.6438356164,106,14.5205479452,,7,45415.3642,54360.7805,2424
14783,,,,,,,2,14350.574,16110.304,114
14784,,,,,,,1,48430.928,55926.1086,1023
14785,,,,,,,2,,,
14786,,,,,,,1,,,
14787,528,88,16.6666666667,112,21.2121212121,1,34,34885.573,47829.6483,5529
14788,,,,,,,1,44643,52492,145
14801,810,76,9.3827160494,84,10.3703703704,,20,43882.1729,49427.5084,5372
14802,,,,,,,25,45634,58595,3902
14803,,,,,,,3,45056.8549,56752.812,1270
14804,,,,,,,4,30778.9833,39438.4261,1040
14805,,,,,,,1,44529.1465,52255.1962,1213
14806,272,37,13.6029411765,48,17.6470588235,,5,43282.7692,50880.8935,2375
14807,376,50,13.2978723404,30,7.9787234043,,9,37758.145,47116.3965,2523
14808,,,,,,,2,49028,57449,628
14809,405,94,23.2098765432,72,17.7777777778,,4,45277.0562,51889.1892,2582
14810,1221,270,22.113022113,230,18.837018837,2,65,38763.3953,50946.4811,12316
14812,,,,,,,1,46479.7434,55756.0429,3823
14813,461,79,17.136659436,80,17.3535791757,1,15,38377.2005,48179.7094,2476
14814,,,,,,,11,68009.4674,88766.0136,1864
14815,,,,,,,4,46594.0136,56073.2635,936
14816,,,,,,,,64802.5775,74724.6465,466
14817,,,,,,1,2,53621.6227,65379.4622,2127
14818,,,,,,,6,54382,61912,1756
14819,,,,,,,1,45237.4967,49778.0845,797
14820,,,,,,,1,44689.8868,48914.4595,765
14821,696,160,22.9885057471,126,18.1034482759,,11,45094.7373,55645.8168,3346
14822,,,,,,,7,2557.852,2938.5195,67
14823,306,49,16.0130718954,42,13.7254901961,,11,49293.2501,55173.2168,3929
14824,,,,,,,1,44839.2936,53829.6806,706
14825,,,,,,,1,50321,56190,929
14826,,,,,,,7,48288.5078,56829.8635,2260
14827,,,,,,,,52176,81436,175
14830,,,,,,1,102,44721.8389,59922.8888,19504
14831,,,,,,,4,,,
14836,,,,,,,2,39407.7924,47979.1744,903
14837,632,98,15.5063291139,100,15.8227848101,,22,47048.3557,63807.7977,5364
14838,,,,,,,3,47781.3599,55900.7387,2083
14839,,,,,,,1,39157,47956,818
14840,380,88,23.1578947368,60,15.7894736842,1,22,49200.5356,60076.2401,3348
14841,,,,,,,6,53086.5058,60808.5262,909
14842,,,,,,,3,46922.2328,68532.0312,918
14843,1179,250,21.2044105174,186,15.7760814249,1,83,38968.8127,49035.462,13368
14844,,,,,,,5,,,
14845,1355,224,16.5313653137,260,19.1881918819,1,86,55275.4023,68490.1346,20134
14846,,,,,,,2,42869.4964,52197.3258,775
14847,,,,,,,12,42784.8976,58082.8408,2375
14850,,,,,,4,278,51505.0165,65782.7637,62786
14851,2250,320,14.2222222222,312,13.8666666667,,,,,
14852,,,,,,,1,,,
14853,,,,,,,31,136766.2705,249059.1316,173
14854,,,,,,,,62857,76627,15
14855,355,64,18.0281690141,54,15.2112676056,,2,39639.5281,48164.9881,894
14856,,,,,,,1,38714,51208,159
14857,,,,,,,1,,,
14858,,,,,,,1,51029.5488,60014.7312,1558
14859,,,,,,,1,48239.0771,55546.9468,1074
14860,,,,,,,8,39283,49051,1078
14861,,,,,,,,51055.8728,57313.6681,1561
14864,,,,,,,1,49809.3331,60871.3304,1340
14865,,,,,,,17,42211.6364,50063.2792,2674
14867,550,158,28.7272727273,98,17.8181818182,,5,47377.9998,60524.7088,5490
14869,564,124,21.9858156028,90,15.9574468085,,3,44086.6645,51821.5186,1450
14870,2445,476,19.4683026585,396,16.1963190184,,40,50791.1125,75293.7466,9269
14871,,,,,,,6,54708.01,62887.2964,5260
14872,,,,,,,,50978,62502,497
14873,335,70,20.8955223881,66,19.7014925373,,5,42334.4138,50219.0787,2521
14874,,,,,,,,46799,54272,265
14876,,,,,,,1,,,
14877,,,,,,,,39177.0941,47968.4476,492
14878,,,,,,,2,54332.5663,67647.3723,742
14879,,,,,,,3,43826.2701,57105.4005,2228
14880,233,70,30.0429184549,44,18.8841201717,,4,36450.7705,49510.3313,1800
14881,,,,,,,1,53826,65782,137
14882,633,102,16.1137440758,92,14.5339652449,,15,62501.024,79448.448,3746
14883,668,120,17.9640718563,108,16.1676646707,1,10,50602.3387,55949.1049,3891
14884,,,,,,,3,2155.6052,2632.1652,13
14885,,,,,,,2,39157,47956,776
14886,701,80,11.4122681883,88,12.5534950071,1,24,56814.9959,69131.8887,6607
14887,,,,,,,3,,,
14889,,,,,,,7,44987.1599,52867.6412,1526
14891,400,100,25,80,20,2,47,46375.0826,55055.8216,4483
14892,511,100,19.5694716243,88,17.2211350294,1,29,43272.17,52444.2357,8354
14893,,,,,,,1,49815,66180,18
14894,,,,,,,2,59107,64803,2063
14895,938,216,23.0277185501,160,17.0575692964,,47,38783.834,49139.0257,10114
14897,,,,,,,6,41336.4928,49757.7464,901
14898,,,,,,,3,40813.9077,47803.9465,1492
14901,,,,,,3,91,18753.7979,24988.8269,11764
14902,,,,,,,1,,,
14903,536,78,14.552238806,120,22.3880597015,,46,44160.7359,56210.7646,7540
14904,,,,,,,49,37441.3939,47828.5347,16933
14905,4275,746,17.4502923977,726,16.9824561404,,16,48996.3444,67129.1714,8377
15757,,,,,,,1,,,
17401,,,,,,,1,,,
31547,,,,,,,1,,,
